prodcode,quantity,price_usd,weight_lb,product,date,city
4650,109,1.3302810503635556,17.027599676838147,Mushroom,Jan 23,New York
4650,107,1.9790606793365444,3.396520003676415,Mushroom,Jan 23,New York
4650,498,2.7391116478946063,5.918647312931717,Mushroom,Jan 23,New York
4650,350,1.0920365186873824,19.73759714155458,Mushroom,Jan 23,New York
4650,216,0.7785058866837062,21.48415394672193,Mushroom,Jan 23,New York
4650,154,1.9967313035274858,12.23432777253911,Mushroom,Jan 23,New York
4650,481,1.7915702799335123,10.043901071418077,Mushroom,Jan 23,New York
4650,219,2.291465333674569,5.955668620625511,Mushroom,Jan 23,New York
4011,206,1.8576751917251386,7.8912584563251595,Banana,Jan 23,New York
4011,329,1.1194175487733447,20.512505988683554,Banana,Jan 23,New York
4011,162,3.0271240627742375,20.42795401569456,Banana,Jan 23,New York
4011,129,1.967992950184271,5.180193945579231,Banana,Jan 23,New York
4011,131,1.59820317029953,5.698225718829781,Banana,Jan 23,New York
4011,168,1.7256425796193071,21.04557423614897,Banana,Jan 23,New York
4011,387,1.3039450436015614,11.402205520775171,Banana,Jan 23,New York
4011,351,2.9968880781205374,12.720316125079991,Banana,Jan 23,New York
4011,336,1.4375828727032058,15.508423216082157,Banana,Jan 23,New York
4796,416,2.666517848800868,20.34850003523752,Tomato,Jan 23,New York
4796,211,1.278813647176139,16.486675116792323,Tomato,Jan 23,New York
4796,270,1.1801737044123002,9.142292866669596,Tomato,Jan 23,New York
4796,215,2.5846256981138143,17.688357727415863,Tomato,Jan 23,New York
4796,265,0.7303015731857159,10.231336559401825,Tomato,Jan 23,New York
4796,480,1.1425597727764398,13.415334429545329,Tomato,Jan 23,New York
4796,416,2.469633256213274,7.825649317540229,Tomato,Jan 23,New York
4796,302,1.9826931451796557,7.378692013351247,Tomato,Jan 23,New York
4796,125,1.3825926491525025,21.764556706883013,Tomato,Jan 23,New York
4796,265,3.0549436984700153,6.653112468915061,Tomato,Jan 23,New York
4081,270,1.9490968475118282,16.816593130491675,Eggplant,Jan 23,New York
4081,387,2.1867653999477628,20.378918497450652,Eggplant,Jan 23,New York
4081,291,2.979402657435276,13.315419669402765,Eggplant,Jan 23,New York
4081,223,2.50873261342058,20.26154736657627,Eggplant,Jan 23,New York
4081,478,3.029931897541974,2.2316426232457163,Eggplant,Jan 23,New York
4081,301,2.1488381720962937,5.267313756095246,Eggplant,Jan 23,New York
4081,322,2.118038541998249,5.703601651079953,Eggplant,Jan 23,New York
4081,297,1.2847043156041764,12.658153286669405,Eggplant,Jan 23,New York
4081,314,0.7750592230120674,14.568392747314649,Eggplant,Jan 23,New York
4081,373,2.1021332033094953,19.048585815588012,Eggplant,Jan 23,New York
4081,361,2.396850495785475,13.78343678736128,Eggplant,Jan 23,New York
4081,148,1.4564893665490672,19.57174458317459,Eggplant,Jan 23,New York
4081,126,0.5660428717499599,10.161408977769316,Eggplant,Jan 23,New York
4081,210,1.9085432542604395,13.461595418816433,Eggplant,Jan 23,New York
4081,471,1.9662691205274316,18.34266322925687,Eggplant,Jan 23,New York
4404,472,1.453901129437145,20.95889850682579,Peach,Jan 23,New York
4404,306,0.7392344082589262,6.305915935477242,Peach,Jan 23,New York
4404,390,1.1609191347495653,21.111259791068733,Peach,Jan 23,New York
4404,397,1.278279815928545,19.84734382214956,Peach,Jan 23,New York
4404,387,2.465125393716153,14.01927361250855,Peach,Jan 23,New York
4404,162,2.7178890198236334,10.105131629295649,Peach,Jan 23,New York
4323,360,1.7069512251298875,6.2936783174518505,Strawberries,Jan 23,New York
4323,253,1.8789894137415104,5.770217043207959,Strawberries,Jan 23,New York
4323,445,1.1205628604628146,20.404080911679195,Strawberries,Jan 23,New York
4323,450,0.8664273318252527,20.403618270438166,Strawberries,Jan 23,New York
4323,137,2.912918578262907,10.359798158099876,Strawberries,Jan 23,New York
4323,259,2.749795839725994,18.60834072562866,Strawberries,Jan 23,New York
4323,389,1.7156182084116154,20.105370171461256,Strawberries,Jan 23,New York
4323,166,2.5993132641422565,10.166330548422412,Strawberries,Jan 23,New York
4323,267,3.2789593586465346,7.227754532825203,Strawberries,Jan 23,New York
4323,190,2.344433913426474,5.633748480211944,Strawberries,Jan 23,New York
4323,219,2.357783091324382,10.382459008833393,Strawberries,Jan 23,New York
4323,242,3.1376202767831276,7.630161368707196,Strawberries,Jan 23,New York
4323,187,2.035042813350447,3.1657981129828845,Strawberries,Jan 23,New York
4240,159,1.127315027534496,9.973308421391994,Blueberries,Jan 23,New York
4240,244,1.5779444524203428,6.874569023121149,Blueberries,Jan 23,New York
4240,195,0.7879054492921569,6.289950831886381,Blueberries,Jan 23,New York
4240,492,1.6653963643009775,20.54161428944208,Blueberries,Jan 23,New York
4240,216,2.6272489423980008,19.259768793033437,Blueberries,Jan 23,New York
4240,438,1.3891085923067295,2.736981453374028,Blueberries,Jan 23,New York
4240,231,1.9911307511036287,20.12120012692176,Blueberries,Jan 23,New York
4240,105,1.9305359099642376,15.981231869105251,Blueberries,Jan 23,New York
4240,154,2.269349373946898,2.903484300337732,Blueberries,Jan 23,New York
4240,438,3.056823986710515,15.343063513189556,Blueberries,Jan 23,New York
4272,426,1.771810745599214,18.640148485358807,Grapes,Jan 23,New York
4272,318,1.2995194301009179,16.56874806019478,Grapes,Jan 23,New York
4272,392,1.7958259779959918,10.305739772645758,Grapes,Jan 23,New York
4078,498,1.8385685008368455,9.362169548636302,Corn,Jan 23,New York
4078,252,0.8393508926499635,3.8676901031751187,Corn,Jan 23,New York
4078,392,1.9699326043017211,14.657325297361242,Corn,Jan 23,New York
4078,272,3.0254923123982738,2.8521570033859462,Corn,Jan 23,New York
4078,453,1.5509603326325305,14.985916461236776,Corn,Jan 23,New York
4078,329,2.3990339509444314,17.057053680391984,Corn,Jan 23,New York
4078,135,1.5005708166398108,10.617912291921677,Corn,Jan 23,New York
4078,289,0.7012871888116934,12.868682287493721,Corn,Jan 23,New York
4078,263,1.8881086368463003,2.2876794932410123,Corn,Jan 23,New York
4078,310,2.2957342837005856,17.697947076428683,Corn,Jan 23,New York
4958,235,1.2064096949296073,12.721921822801233,Lemon,Jan 23,New York
4958,185,1.6341289591626265,11.018973155505956,Lemon,Jan 23,New York
4958,252,3.077523754804861,15.370737964939327,Lemon,Jan 23,New York
4958,307,0.8375763908959926,18.909342649858445,Lemon,Jan 23,New York
4958,247,1.9449004865135069,10.165761825395748,Lemon,Jan 23,New York
4958,264,2.115112695156131,19.292012142250314,Lemon,Jan 23,New York
4062,177,3.1299693209119144,13.624589254939929,Cucumber,Jan 23,New York
4062,119,2.1524164686095903,17.305295329960064,Cucumber,Jan 23,New York
4062,304,2.845836360251997,5.943018518667668,Cucumber,Jan 23,New York
4062,134,0.5659808096359484,5.087191710807383,Cucumber,Jan 23,New York
4062,263,2.7891367063974033,10.743059280840681,Cucumber,Jan 23,New York
4062,187,1.647785477351863,11.168578558415176,Cucumber,Jan 23,New York
4062,167,0.7007024677703158,19.323914970364424,Cucumber,Jan 23,New York
4062,439,1.8316131235449575,4.424675259320066,Cucumber,Jan 23,New York
4062,378,0.8935314075904899,19.239568434888497,Cucumber,Jan 23,New York
4062,247,1.3587406188133173,11.995666367141531,Cucumber,Jan 23,New York
4062,357,1.4559000162524172,17.989713007118553,Cucumber,Jan 23,New York
4412,429,2.6501714445301334,20.80335320159793,Pear,Jan 23,New York
