prodcode,quantity,price_usd,weight_lb,product,date,city
4012,214,1.5305383153725416,7.488842759933323,Orange,Jan 23,Seattle
4012,460,1.3334474199917168,5.290785177517683,Orange,Jan 23,Seattle
4012,170,1.0488019822048955,2.8935597778763626,Orange,Jan 23,Seattle
4012,200,0.7213058013701812,17.93120624003932,Orange,Jan 23,Seattle
4012,310,1.2961179999518209,17.73259882470593,Orange,Jan 23,Seattle
4012,383,1.9626420349930416,12.18368662572466,Orange,Jan 23,Seattle
4012,194,2.027617561526131,15.319946129526944,Orange,Jan 23,Seattle
4012,237,1.3679608544451185,15.288818388571963,Orange,Jan 23,Seattle
4131,479,1.2085579850361683,5.520613253908232,Apple (Fuji),Jan 23,Seattle
4131,476,0.8567383780144155,10.32472408344038,Apple (Fuji),Jan 23,Seattle
4131,467,3.2684586505172777,7.674777520960197,Apple (Fuji),Jan 23,Seattle
4131,428,2.992163095867727,10.224168794183061,Apple (Fuji),Jan 23,Seattle
4131,436,1.05617554836208,18.475835272297264,Apple (Fuji),Jan 23,Seattle
4131,158,0.7205631439690479,10.526126855937765,Apple (Fuji),Jan 23,Seattle
4131,395,0.8128100467845798,14.540452217496933,Apple (Fuji),Jan 23,Seattle
4131,123,2.1961625281954187,20.173319798707965,Apple (Fuji),Jan 23,Seattle
4131,264,1.4964973422000185,8.967296068510041,Apple (Fuji),Jan 23,Seattle
4131,446,2.2769912044866945,13.793018022691832,Apple (Fuji),Jan 23,Seattle
4131,275,1.946077055600472,15.815845142118635,Apple (Fuji),Jan 23,Seattle
4131,411,2.731788681482431,10.202940552355722,Apple (Fuji),Jan 23,Seattle
4131,483,3.165179357759189,5.430239773821086,Apple (Fuji),Jan 23,Seattle
4131,165,2.030934771243483,10.122818253422157,Apple (Fuji),Jan 23,Seattle
4081,232,0.8110301077365876,19.813833360094577,Eggplant,Jan 23,Seattle
4081,208,2.33175561898388,2.8416340968571605,Eggplant,Jan 23,Seattle
4081,267,3.299160158331506,9.025198794994504,Eggplant,Jan 23,Seattle
4081,407,2.177125918341335,3.3998485357966275,Eggplant,Jan 23,Seattle
4081,449,2.330766404117458,5.403496122779325,Eggplant,Jan 23,Seattle
4081,170,1.3809875608538278,20.979613198665902,Eggplant,Jan 23,Seattle
4081,451,1.4358896915335209,7.682099211029709,Eggplant,Jan 23,Seattle
4081,180,1.5681589610292577,4.504672114271671,Eggplant,Jan 23,Seattle
4081,380,2.7958074805326762,16.786492305109277,Eggplant,Jan 23,Seattle
4081,121,1.4720471839071252,16.602669955091553,Eggplant,Jan 23,Seattle
4081,467,2.784646936412901,20.401768715074287,Eggplant,Jan 23,Seattle
4081,302,2.0300334462779577,6.354036714415998,Eggplant,Jan 23,Seattle
4650,245,3.10991163244471,16.404440162517133,Mushroom,Jan 23,Seattle
4650,372,1.7105032853549347,14.705155721725896,Mushroom,Jan 23,Seattle
4650,157,1.7400291921920144,15.312304640514776,Mushroom,Jan 23,Seattle
4650,132,2.064251557295211,4.905656026955694,Mushroom,Jan 23,Seattle
4650,383,0.8275268667610363,18.664147056406364,Mushroom,Jan 23,Seattle
4650,447,1.211878091399558,2.9325247504282745,Mushroom,Jan 23,Seattle
4650,180,0.8642707378719934,21.6494510313496,Mushroom,Jan 23,Seattle
4650,433,0.6964904633467086,21.547589181084188,Mushroom,Jan 23,Seattle
4650,390,1.749437378149014,13.611043697502465,Mushroom,Jan 23,Seattle
4650,446,1.6511404331075028,3.45959040815942,Mushroom,Jan 23,Seattle
4134,211,2.2784542726119983,17.017793153133244,Apple (Gala),Jan 23,Seattle
4134,495,0.969358556449879,13.588215124048293,Apple (Gala),Jan 23,Seattle
4134,426,0.6720660540857353,18.848697512596846,Apple (Gala),Jan 23,Seattle
4134,111,2.01850422519492,2.2289246318861844,Apple (Gala),Jan 23,Seattle
4134,432,0.993689433624968,14.550382101442667,Apple (Gala),Jan 23,Seattle
4134,361,1.4558971432968975,7.475467331660912,Apple (Gala),Jan 23,Seattle
4134,387,2.7409040398313667,17.87124102013186,Apple (Gala),Jan 23,Seattle
4134,462,2.684811241005082,21.857737534865738,Apple (Gala),Jan 23,Seattle
4412,153,2.420730707596522,3.2449830418918286,Pear,Jan 23,Seattle
4412,194,0.5517845023539849,7.795085283881054,Pear,Jan 23,Seattle
4412,394,0.6535344223491848,5.19762577242218,Pear,Jan 23,Seattle
4412,366,2.4616420398349876,11.912071896251293,Pear,Jan 23,Seattle
4412,250,2.826178755972069,7.853133660182357,Pear,Jan 23,Seattle
4412,353,0.5509867664193735,15.35204783966765,Pear,Jan 23,Seattle
4412,220,1.317237950116396,18.67883763420396,Pear,Jan 23,Seattle
4412,143,1.2983499207883142,2.5035365187097343,Pear,Jan 23,Seattle
4412,387,2.650319320743438,7.931181129207835,Pear,Jan 23,Seattle
4412,161,1.027555315301288,6.921034610876814,Pear,Jan 23,Seattle
4412,385,2.3501061155810024,21.163464794820175,Pear,Jan 23,Seattle
4078,269,0.6936077121179551,13.401509729167447,Corn,Jan 23,Seattle
4078,264,1.7476471273228527,20.585160283884036,Corn,Jan 23,Seattle
4078,135,2.4131492539425383,6.703388642938808,Corn,Jan 23,Seattle
4078,401,2.023463582864497,14.840292921662332,Corn,Jan 23,Seattle
4078,159,2.6456848855712454,4.599037157231942,Corn,Jan 23,Seattle
4078,112,1.780929451994598,5.373290446493775,Corn,Jan 23,Seattle
4225,409,0.874578334344551,12.701011936971918,Avocado,Jan 23,Seattle
4225,119,1.4748874721233733,2.5917740442790094,Avocado,Jan 23,Seattle
4225,232,2.179333774733823,21.94469716008753,Avocado,Jan 23,Seattle
4225,338,0.7951030710944906,2.2545519093982875,Avocado,Jan 23,Seattle
4225,231,1.2822427363251336,17.77997196931392,Avocado,Jan 23,Seattle
4225,172,2.1752109926426786,13.607149282144384,Avocado,Jan 23,Seattle
4225,322,2.5640424034907485,13.583729364164174,Avocado,Jan 23,Seattle
4225,385,0.6999349948717282,10.801268358761446,Avocado,Jan 23,Seattle
4225,324,2.8014585898024964,5.4954234237317,Avocado,Jan 23,Seattle
4225,237,1.8703482313547284,11.193886788422242,Avocado,Jan 23,Seattle
4796,310,2.486928011768032,7.319801169447602,Tomato,Jan 23,Seattle
4796,136,1.793453380302526,8.614452024968342,Tomato,Jan 23,Seattle
4796,194,1.5419548842008226,19.072445213934408,Tomato,Jan 23,Seattle
4796,377,2.776320440298878,12.47581471707672,Tomato,Jan 23,Seattle
4796,266,3.1480223203077915,2.61847971775569,Tomato,Jan 23,Seattle
4796,202,0.6065851063583978,2.7576887599192563,Tomato,Jan 23,Seattle
4796,145,2.7671545641613196,19.75820328523405,Tomato,Jan 23,Seattle
4796,352,1.4563334291568026,21.409109849389644,Tomato,Jan 23,Seattle
4062,411,2.9721036126837137,7.186284055188299,Cucumber,Jan 23,Seattle
4062,481,2.4987670939415696,14.602743768412621,Cucumber,Jan 23,Seattle
4062,407,2.712042312033009,16.499754437152298,Cucumber,Jan 23,Seattle
4011,328,1.1530940958298743,19.371425439044835,Banana,Jan 23,Seattle
4011,100,1.5162423670524732,14.529338676389308,Banana,Jan 23,Seattle
4011,137,0.9245935894548893,19.897039780300112,Banana,Jan 23,Seattle
4011,215,2.491152375598904,7.10734752942808,Banana,Jan 23,Seattle
4011,360,0.9072411455679685,10.681510906340556,Banana,Jan 23,Seattle
4011,350,0.7437489271513187,16.4655472449027,Banana,Jan 23,Seattle
4011,345,2.8380419198772873,4.414207018725574,Banana,Jan 23,Seattle
4011,131,1.72366175778443,15.955282902531327,Banana,Jan 23,Seattle
4011,127,1.6636448359466158,15.528965916298331,Banana,Jan 23,Seattle
4404,155,1.5532168768811971,2.686073458613828,Peach,Jan 23,Seattle
4404,376,0.6057470491621644,17.400958414562048,Peach,Jan 23,Seattle
4404,408,2.6247814507340084,15.371334122354165,Peach,Jan 23,Seattle
