prodcode,quantity,price_usd,weight_lb,product,date,city
4323,143,1.143962992890738,7.34553066091612,Strawberries,Jan 23,Denver
4323,257,2.820751080941409,19.8498773701489,Strawberries,Jan 23,Denver
4323,334,2.6706088503822687,10.425968759087846,Strawberries,Jan 23,Denver
4323,399,2.8804435438476506,17.871150271361696,Strawberries,Jan 23,Denver
4323,242,2.0159346075495708,6.169338275725022,Strawberries,Jan 23,Denver
4323,340,2.690682350029238,11.94687362778932,Strawberries,Jan 23,Denver
4323,121,2.3804490494774657,10.236203911295162,Strawberries,Jan 23,Denver
4323,452,3.087625727185514,21.228480648249388,Strawberries,Jan 23,Denver
4323,161,0.959229891258292,20.3710114881862,Strawberries,Jan 23,Denver
4081,347,2.200639069906902,15.175991523684935,Eggplant,Jan 23,Denver
4081,424,2.662377951911185,14.814269456733019,Eggplant,Jan 23,Denver
4081,484,0.9326022907160223,20.218415340501817,Eggplant,Jan 23,Denver
4081,132,0.7912427223171108,9.331728575564922,Eggplant,Jan 23,Denver
4081,380,2.7634006914566274,12.66429800875485,Eggplant,Jan 23,Denver
4081,323,2.685614249040373,9.584679272631185,Eggplant,Jan 23,Denver
4081,141,1.6833925890503452,17.227850601496176,Eggplant,Jan 23,Denver
4081,373,1.2935380013776012,4.9228648612275725,Eggplant,Jan 23,Denver
4081,398,2.7152433652197945,15.172610165039078,Eggplant,Jan 23,Denver
4134,259,1.0446268748026342,14.630852057831364,Apple (Gala),Jan 23,Denver
4134,343,0.7062870649504476,16.27987890308723,Apple (Gala),Jan 23,Denver
4134,223,2.669612696114928,20.473197484668347,Apple (Gala),Jan 23,Denver
4134,275,2.4681062665884386,14.119505751319231,Apple (Gala),Jan 23,Denver
4134,272,1.3235463675344363,3.208823467185721,Apple (Gala),Jan 23,Denver
4134,294,1.2182536093285308,3.0607730607036503,Apple (Gala),Jan 23,Denver
4134,332,1.6458119534770959,4.573959567863494,Apple (Gala),Jan 23,Denver
4134,170,3.2997345029260035,5.996706168772653,Apple (Gala),Jan 23,Denver
4134,305,2.388743077416439,16.64916517622769,Apple (Gala),Jan 23,Denver
4134,392,1.5657096412731335,6.1821415603160865,Apple (Gala),Jan 23,Denver
4650,229,1.307524641812779,20.725333508104086,Mushroom,Jan 23,Denver
4650,313,0.9031283563934267,7.277940907748417,Mushroom,Jan 23,Denver
4650,206,2.204223200690467,10.580909963790328,Mushroom,Jan 23,Denver
4650,224,3.057217105885502,2.8875391536392274,Mushroom,Jan 23,Denver
4650,155,2.3275384192937056,11.558937774738299,Mushroom,Jan 23,Denver
4650,140,2.997977168369107,15.754752922523767,Mushroom,Jan 23,Denver
4650,333,2.536250707879663,21.47315268791281,Mushroom,Jan 23,Denver
4650,497,3.274149036104791,21.135247487016024,Mushroom,Jan 23,Denver
4650,224,0.7844454062404111,15.033532260265202,Mushroom,Jan 23,Denver
4650,140,2.6816650025546553,11.78289621975273,Mushroom,Jan 23,Denver
4650,245,1.235322558390908,11.050857607973741,Mushroom,Jan 23,Denver
4650,385,3.1844236950390044,5.9425051162019376,Mushroom,Jan 23,Denver
3302,148,2.4600684234290386,13.650587535183877,Apricot,Jan 23,Denver
3302,225,0.6258294410770759,19.239853068394588,Apricot,Jan 23,Denver
3302,495,1.6469427422387526,13.89747516331263,Apricot,Jan 23,Denver
3302,193,2.768309412884992,7.982999091874809,Apricot,Jan 23,Denver
3302,462,3.1869540818268436,13.058103820495308,Apricot,Jan 23,Denver
4159,313,1.0478888311889023,19.595896890060978,Onion,Jan 23,Denver
4159,323,1.2929794826894068,17.00487479255535,Onion,Jan 23,Denver
4159,259,2.0606642865575853,10.792590503580868,Onion,Jan 23,Denver
4159,117,0.8469579679192976,4.64888840019703,Onion,Jan 23,Denver
4159,389,2.140800227771979,13.711508772755042,Onion,Jan 23,Denver
4159,486,1.3039567876956426,9.316580856312067,Onion,Jan 23,Denver
4159,288,1.9874104593880477,11.42909413012676,Onion,Jan 23,Denver
4159,286,2.665177111467347,21.59323010062799,Onion,Jan 23,Denver
4159,217,1.0023335997364484,2.80340748783201,Onion,Jan 23,Denver
4159,424,2.2804842689190994,7.5846658730879435,Onion,Jan 23,Denver
4159,355,3.0541258652927357,18.294537038123238,Onion,Jan 23,Denver
4159,230,3.0948086122050884,5.316408112365753,Onion,Jan 23,Denver
4159,452,2.458802841382567,19.548514700541276,Onion,Jan 23,Denver
4159,493,2.529925194871612,11.937223887164146,Onion,Jan 23,Denver
4159,317,2.7272820989135655,12.41440572733991,Onion,Jan 23,Denver
4404,134,1.0587371880654246,18.52540751062334,Peach,Jan 23,Denver
4404,280,0.8588141732150689,7.413211149023846,Peach,Jan 23,Denver
4404,407,1.3102337383432314,3.731750856526196,Peach,Jan 23,Denver
4404,152,2.8829200129373933,15.150307081593201,Peach,Jan 23,Denver
4404,188,0.7957479090662674,4.7543335475958886,Peach,Jan 23,Denver
4404,269,1.6112791581079364,5.1823012302163995,Peach,Jan 23,Denver
4404,465,3.059303849306889,6.75389237808995,Peach,Jan 23,Denver
4404,472,0.6434762198012323,19.962899553496392,Peach,Jan 23,Denver
4404,236,2.3397646698402244,12.362641407176854,Peach,Jan 23,Denver
4131,118,1.9291981941321867,16.9896368639078,Apple (Fuji),Jan 23,Denver
4131,168,0.7169250039267354,7.808414708497003,Apple (Fuji),Jan 23,Denver
