prodcode,quantity,price_usd,weight_lb,product,date,city
4958,263,2.8800922352354976,12.16327648740262,Lemon,Jan 23,Los Angeles
4958,222,1.4861205028253608,21.167024921858683,Lemon,Jan 23,Los Angeles
4958,355,2.2376259417040276,13.458448762260378,Lemon,Jan 23,Los Angeles
4958,101,1.303735652717296,11.642977465502918,Lemon,Jan 23,Los Angeles
4958,185,1.493155199813191,10.649554560193792,Lemon,Jan 23,Los Angeles
4958,113,3.0799430778832178,8.817371207801626,Lemon,Jan 23,Los Angeles
4958,242,2.975041790760588,11.72132152649574,Lemon,Jan 23,Los Angeles
4958,244,2.0266188000212426,10.290618146257476,Lemon,Jan 23,Los Angeles
4958,319,2.918099518469535,16.087621845584366,Lemon,Jan 23,Los Angeles
4012,197,2.753262264491059,10.531265781074763,Orange,Jan 23,Los Angeles
4012,298,2.0435705264797437,3.291957836970687,Orange,Jan 23,Los Angeles
4012,168,1.7005395452259109,7.094064232939854,Orange,Jan 23,Los Angeles
4012,343,2.5222203661222014,18.79448712929152,Orange,Jan 23,Los Angeles
4012,340,1.260005052795168,9.116677022073418,Orange,Jan 23,Los Angeles
4309,433,1.3527018628781662,21.850957101164386,Lychee,Jan 23,Los Angeles
4309,439,2.4206813756143677,20.048995449580254,Lychee,Jan 23,Los Angeles
4309,261,1.9111313537112438,15.990075455466286,Lychee,Jan 23,Los Angeles
4309,428,0.7338269681320526,21.141549250343814,Lychee,Jan 23,Los Angeles
4309,300,1.235145876428578,2.8785632819868625,Lychee,Jan 23,Los Angeles
4309,188,1.124316811922472,13.334262474812569,Lychee,Jan 23,Los Angeles
4309,290,1.8770122549729422,17.907756282994526,Lychee,Jan 23,Los Angeles
4309,405,2.854627909557894,18.101373981963846,Lychee,Jan 23,Los Angeles
4309,452,2.48961003003642,13.881650168262423,Lychee,Jan 23,Los Angeles
4309,249,0.9768948726239615,2.395566513249651,Lychee,Jan 23,Los Angeles
4309,108,2.013749259710312,14.71709165829234,Lychee,Jan 23,Los Angeles
4309,215,2.384805346443318,12.13930594082922,Lychee,Jan 23,Los Angeles
4309,217,2.135964619123843,2.5484051032923163,Lychee,Jan 23,Los Angeles
4650,100,2.423825235408731,7.294773686677218,Mushroom,Jan 23,Los Angeles
4650,129,2.603971731103957,2.6439728014171124,Mushroom,Jan 23,Los Angeles
4650,275,1.4214487354736776,7.316231637913734,Mushroom,Jan 23,Los Angeles
4650,218,0.9365721191396006,13.508581619150938,Mushroom,Jan 23,Los Angeles
4650,352,2.21871648398228,21.08342910022475,Mushroom,Jan 23,Los Angeles
4650,329,1.1734947692137212,20.896290798904374,Mushroom,Jan 23,Los Angeles
4650,348,1.7858032766496763,19.148554619308563,Mushroom,Jan 23,Los Angeles
4650,280,2.9732990823220464,14.32110759485513,Mushroom,Jan 23,Los Angeles
4650,344,1.2974215021939017,6.835883755935357,Mushroom,Jan 23,Los Angeles
4650,457,0.6033223777893,7.84162928853184,Mushroom,Jan 23,Los Angeles
4650,340,0.8510244811885059,10.95545524917543,Mushroom,Jan 23,Los Angeles
4650,458,1.9790972254821102,5.327594980876893,Mushroom,Jan 23,Los Angeles
4650,275,1.2823242483544164,21.32312793210149,Mushroom,Jan 23,Los Angeles
4796,212,1.8889054981525988,7.582467447826639,Tomato,Jan 23,Los Angeles
4796,227,2.6568310796399603,14.61659489357844,Tomato,Jan 23,Los Angeles
4796,396,1.4558048117440194,9.49754276452586,Tomato,Jan 23,Los Angeles
4796,354,2.217797061381862,18.688102809339764,Tomato,Jan 23,Los Angeles
4796,234,2.7489013408310714,19.693772912351417,Tomato,Jan 23,Los Angeles
