prodcode,quantity,price_usd,weight_lb,product,date,city
4011,346,1.9439297745819206,7.888167917868123,Banana,Jan 23,Atlanta
4011,386,2.780610523547512,19.53234487399459,Banana,Jan 23,Atlanta
4011,224,0.8277965980349109,19.81334001594223,Banana,Jan 23,Atlanta
4011,394,2.942939351848327,15.360485608223827,Banana,Jan 23,Atlanta
4011,200,1.0517680990858935,14.426367939310149,Banana,Jan 23,Atlanta
4011,298,2.5536336088087412,11.999442456429826,Banana,Jan 23,Atlanta
4011,221,0.5882190867094323,7.507657476328314,Banana,Jan 23,Atlanta
4011,143,3.117450254922733,19.947275040159003,Banana,Jan 23,Atlanta
4011,272,2.3659793600207197,20.726153368037195,Banana,Jan 23,Atlanta
4011,404,2.752143313304987,18.570860404800626,Banana,Jan 23,Atlanta
4011,187,1.1664683946408332,8.750859952019528,Banana,Jan 23,Atlanta
4011,460,1.7746257643564605,12.978991919336842,Banana,Jan 23,Atlanta
4011,285,2.378066097106785,5.048735148040578,Banana,Jan 23,Atlanta
4134,455,1.7745479275588878,15.809464450180531,Apple (Gala),Jan 23,Atlanta
4134,278,2.7410789475659842,10.32372417813167,Apple (Gala),Jan 23,Atlanta
4134,261,1.8089339582482353,21.984285950334744,Apple (Gala),Jan 23,Atlanta
4134,458,2.1205031082034114,11.02207547724247,Apple (Gala),Jan 23,Atlanta
4134,346,2.4034078025841157,2.3631789571605624,Apple (Gala),Jan 23,Atlanta
4134,136,2.841374113527127,10.447432196279989,Apple (Gala),Jan 23,Atlanta
4134,172,2.746262697980274,4.444174908800051,Apple (Gala),Jan 23,Atlanta
4134,447,0.8231524042901583,2.809817430516705,Apple (Gala),Jan 23,Atlanta
4134,183,1.5915071689640172,6.413384003657848,Apple (Gala),Jan 23,Atlanta
4134,323,2.080574870994315,14.574166724830867,Apple (Gala),Jan 23,Atlanta
4134,259,3.0696276987553577,8.952031950186939,Apple (Gala),Jan 23,Atlanta
4134,398,2.9848808336071673,6.92450401680544,Apple (Gala),Jan 23,Atlanta
4012,486,3.0909819334163333,7.1073139636777345,Orange,Jan 23,Atlanta
4012,320,2.814537109935191,18.5783757168334,Orange,Jan 23,Atlanta
4012,339,2.665039316529874,7.349203452887014,Orange,Jan 23,Atlanta
4012,191,2.1694254505680877,8.905775732314215,Orange,Jan 23,Atlanta
4012,220,1.8382070494815708,14.463018875848503,Orange,Jan 23,Atlanta
4012,215,0.6229012828087435,10.830255830194801,Orange,Jan 23,Atlanta
4012,391,2.825521903706249,16.05000381805003,Orange,Jan 23,Atlanta
4012,466,1.1246612336370163,7.332545307138935,Orange,Jan 23,Atlanta
4012,149,2.670696302969009,12.513425382366405,Orange,Jan 23,Atlanta
4012,159,1.973460982332472,19.86233953894116,Orange,Jan 23,Atlanta
4012,269,2.467106137436349,16.48709232141264,Orange,Jan 23,Atlanta
4012,208,2.523973741696682,12.50055189137347,Orange,Jan 23,Atlanta
4012,146,2.9598158641136254,21.80678089950234,Orange,Jan 23,Atlanta
4012,240,3.143973793264013,8.424796338472516,Orange,Jan 23,Atlanta
4012,228,1.2507524309447036,21.712674378743397,Orange,Jan 23,Atlanta
4012,179,1.6902160453726538,13.23059109360911,Orange,Jan 23,Atlanta
4012,102,2.6163661683211106,8.657303253095598,Orange,Jan 23,Atlanta
4012,166,1.4645246921107173,15.768840109743179,Orange,Jan 23,Atlanta
